age,job,marital,education,race,default,balance,housing,contact,duration,contactndays,signed up,gender
48,services,single,primary,hispanic,no,204,yes,cellular,134,-1,0,m
40,admin.,single,secondary,black,no,1200,yes,unknown,284,-1,0,f
35,management,single,unknown,asian,no,186,yes,cellular,196,-1,0,m
23,technician,single,secondary,white,no,632,yes,cellular,248,-1,0,m
33,admin.,married,tertiary,asian,no,99,yes,cellular,55,-1,0,f
37,management,married,tertiary,white,no,0,yes,telephone,62,-1,0,f
46,self-employed,married,primary,black,no,2295,yes,unknown,138,-1,0,f
47,technician,married,secondary,white,no,2283,yes,cellular,170,-1,0,f
35,management,married,tertiary,hispanic,no,300,yes,cellular,555,-1,0,m
39,housemaid,single,primary,black,no,109,yes,unknown,699,-1,0,m
34,blue-collar,married,secondary,white,yes,-7,yes,cellular,143,-1,0,f
47,admin.,married,secondary,hispanic,no,104,yes,cellular,77,-1,0,m
51,admin.,married,tertiary,white,no,1463,yes,telephone,185,-1,0,m
39,blue-collar,married,secondary,black,no,0,yes,cellular,61,-1,0,m
36,self-employed,single,tertiary,white,no,0,yes,cellular,204,-1,0,f
39,blue-collar,married,secondary,black,yes,-345,yes,unknown,69,-1,0,m
30,admin.,married,unknown,asian,no,4,yes,cellular,176,-1,0,m
25,blue-collar,single,primary,asian,no,292,yes,cellular,1027,-1,1,m
55,blue-collar,married,secondary,hispanic,no,-256,yes,unknown,136,-1,0,m
37,housemaid,single,secondary,white,no,-178,yes,unknown,122,-1,0,f
62,technician,married,unknown,white,no,4727,yes,telephone,80,90,0,m
28,management,single,tertiary,hispanic,no,939,yes,unknown,740,-1,1,f
40,blue-collar,divorced,secondary,hispanic,no,0,yes,unknown,121,-1,0,m
35,blue-collar,married,primary,asian,no,623,yes,cellular,97,-1,0,f
30,blue-collar,married,primary,hispanic,no,265,yes,unknown,380,-1,0,f
30,admin.,single,secondary,asian,no,-1,yes,unknown,141,-1,0,m
37,housemaid,married,tertiary,white,no,166,yes,cellular,132,-1,0,m
39,admin.,married,secondary,asian,no,104,yes,unknown,412,-1,0,m
45,admin.,single,unknown,asian,no,13,yes,unknown,98,-1,0,f
35,blue-collar,divorced,primary,white,no,1792,yes,cellular,630,-1,1,f
52,management,married,tertiary,asian,no,1944,yes,cellular,238,323,0,m
52,management,married,tertiary,black,no,19797,yes,unknown,966,-1,0,m
31,technician,single,secondary,asian,no,77,yes,cellular,229,-1,0,f
30,technician,married,secondary,black,no,3123,yes,cellular,49,333,0,f
53,admin.,married,secondary,asian,no,3703,yes,cellular,104,267,0,f
30,management,married,tertiary,asian,no,4145,yes,cellular,302,-1,0,m
34,admin.,married,secondary,black,no,2378,yes,telephone,92,-1,0,m
33,blue-collar,divorced,secondary,black,no,3546,yes,unknown,777,-1,1,m
29,housemaid,married,secondary,asian,no,85,yes,cellular,76,-1,0,m
37,technician,married,secondary,black,no,1120,yes,cellular,88,244,0,f
41,unknown,single,secondary,white,no,646,yes,unknown,40,-1,0,m
48,management,single,tertiary,white,no,191,yes,cellular,222,326,0,f
56,self-employed,married,tertiary,hispanic,no,349,yes,telephone,186,-1,0,m
31,admin.,married,secondary,hispanic,no,3052,yes,unknown,139,-1,0,m
39,blue-collar,married,tertiary,black,no,200,yes,cellular,166,-1,0,f
38,management,divorced,tertiary,white,no,-980,yes,unknown,91,-1,0,f
42,blue-collar,married,primary,black,no,792,yes,cellular,611,175,0,m
45,admin.,married,secondary,asian,no,5346,yes,unknown,187,-1,1,m
42,blue-collar,married,primary,black,no,1752,yes,unknown,19,-1,0,f
26,management,single,tertiary,hispanic,no,4116,yes,cellular,301,-1,0,m
34,admin.,divorced,secondary,hispanic,no,0,yes,cellular,153,-1,0,f
48,retired,married,secondary,asian,no,264,yes,cellular,107,-1,0,m
32,admin.,divorced,tertiary,black,no,-127,yes,unknown,288,-1,0,f
31,management,married,tertiary,asian,no,322,yes,cellular,249,-1,0,f
30,technician,married,secondary,black,no,3875,yes,cellular,131,338,0,m
43,management,divorced,tertiary,white,no,388,yes,unknown,2087,-1,1,m
42,blue-collar,married,primary,hispanic,no,636,yes,cellular,91,-1,0,f
43,technician,married,secondary,asian,no,1865,yes,cellular,155,186,0,m
39,self-employed,single,secondary,white,no,759,yes,unknown,100,-1,0,f
51,technician,married,secondary,white,no,196,yes,cellular,88,-1,1,m
43,technician,divorced,secondary,white,no,64,yes,cellular,55,-1,0,f
42,blue-collar,married,secondary,asian,no,-274,yes,cellular,75,-1,0,m
28,blue-collar,single,secondary,hispanic,no,171,yes,cellular,523,-1,0,f
60,retired,married,secondary,asian,no,2516,yes,cellular,279,266,0,f
37,admin.,married,secondary,asian,no,281,yes,unknown,279,-1,0,m
55,management,divorced,tertiary,white,no,2625,yes,cellular,286,252,0,m
40,blue-collar,married,secondary,white,no,5,yes,cellular,364,-1,0,m
41,technician,married,unknown,hispanic,no,-1136,yes,unknown,89,-1,0,m
21,services,single,secondary,white,no,1903,yes,unknown,107,-1,0,f
44,blue-collar,married,secondary,hispanic,no,-73,yes,unknown,80,-1,0,f
39,technician,married,secondary,asian,no,147,yes,cellular,151,-1,0,m
38,entrepreneur,married,tertiary,hispanic,no,898,yes,unknown,132,-1,0,m
30,technician,single,secondary,black,no,148,yes,cellular,115,-1,0,f
36,technician,married,secondary,asian,no,1319,yes,unknown,264,-1,0,f
32,blue-collar,married,secondary,white,yes,-49,yes,cellular,173,-1,0,f
43,blue-collar,married,primary,white,no,7727,yes,unknown,302,-1,0,f
32,management,single,tertiary,asian,no,3886,yes,unknown,151,-1,0,f
60,retired,divorced,secondary,black,no,2047,yes,telephone,241,-1,0,f
35,technician,married,tertiary,black,no,1526,yes,cellular,236,217,0,f
60,retired,married,secondary,black,no,926,yes,unknown,291,-1,0,m
54,management,divorced,tertiary,black,no,5253,yes,cellular,17,-1,0,f
36,technician,married,secondary,black,no,-90,yes,cellular,110,-1,0,m
41,management,married,secondary,white,no,456,yes,cellular,734,-1,1,m
24,admin.,married,secondary,white,no,-94,yes,cellular,217,-1,0,f
49,management,single,tertiary,white,no,1093,yes,cellular,152,-1,0,f
37,blue-collar,married,primary,black,no,106,yes,cellular,511,392,1,f
47,blue-collar,married,secondary,hispanic,no,0,yes,cellular,168,180,0,f
31,admin.,married,secondary,white,no,298,yes,unknown,518,-1,0,m
33,management,married,tertiary,hispanic,no,1195,yes,telephone,355,-1,0,m
32,technician,married,secondary,hispanic,no,56,yes,cellular,126,359,0,f
46,technician,married,tertiary,black,no,342,yes,cellular,84,-1,0,m
30,blue-collar,single,primary,asian,no,413,yes,cellular,148,345,0,m
39,self-employed,single,tertiary,hispanic,no,2298,yes,cellular,13,319,0,m
40,admin.,divorced,secondary,asian,no,90,yes,unknown,511,-1,0,m
31,blue-collar,married,secondary,white,no,2577,yes,unknown,611,-1,0,m
33,blue-collar,married,secondary,hispanic,no,7,yes,telephone,32,-1,0,f
48,entrepreneur,married,tertiary,white,no,354,yes,cellular,37,-1,0,m
31,services,married,secondary,black,no,1783,yes,cellular,219,-1,0,m
32,admin.,single,tertiary,white,no,272,yes,cellular,73,-1,0,f
34,self-employed,married,primary,hispanic,no,252,yes,cellular,654,-1,0,m
50,blue-collar,married,primary,hispanic,no,9301,yes,cellular,136,-1,0,f
37,management,divorced,tertiary,asian,no,481,yes,cellular,97,-1,0,m
57,entrepreneur,married,unknown,white,no,618,yes,unknown,10,-1,0,f
32,admin.,married,tertiary,hispanic,no,2831,yes,cellular,278,-1,0,m
34,services,married,secondary,hispanic,no,1414,yes,unknown,192,-1,0,m
41,entrepreneur,married,tertiary,white,no,221,yes,unknown,57,-1,0,m
34,management,married,tertiary,hispanic,no,731,yes,cellular,378,-1,0,m
32,technician,married,tertiary,white,no,432,yes,cellular,164,195,0,f
28,admin.,single,secondary,hispanic,no,1323,yes,unknown,361,-1,0,f
56,management,married,secondary,asian,no,1560,yes,cellular,89,-1,0,m
40,blue-collar,married,primary,hispanic,no,104,yes,unknown,470,-1,0,f
58,retired,married,secondary,hispanic,no,374,yes,cellular,223,196,0,f
35,blue-collar,married,secondary,black,no,94,yes,cellular,75,-1,0,f
42,admin.,married,secondary,asian,no,645,yes,cellular,42,-1,0,m
60,admin.,single,secondary,white,no,860,yes,cellular,318,-1,0,m
41,admin.,single,secondary,hispanic,no,1715,yes,unknown,462,-1,0,f
35,management,single,tertiary,black,no,303,yes,cellular,85,-1,0,f
37,technician,married,secondary,hispanic,no,827,yes,cellular,85,-1,0,f
39,services,single,tertiary,white,no,1222,yes,cellular,251,242,0,f
36,blue-collar,married,secondary,white,no,777,yes,cellular,185,-1,0,m
33,services,married,secondary,white,no,34,yes,unknown,161,-1,0,m
29,technician,married,tertiary,black,no,1489,yes,unknown,430,-1,0,f
35,technician,single,primary,white,no,744,yes,cellular,1096,-1,0,f
52,admin.,divorced,tertiary,black,no,0,yes,cellular,122,64,0,f
56,management,married,tertiary,asian,no,3120,yes,cellular,666,-1,0,m
47,entrepreneur,married,tertiary,hispanic,no,2518,yes,cellular,132,186,0,m
53,housemaid,divorced,primary,hispanic,no,947,yes,unknown,163,-1,0,m
58,retired,married,secondary,black,no,25,yes,unknown,132,-1,0,m
35,blue-collar,married,primary,black,no,2205,yes,unknown,199,-1,0,m
34,entrepreneur,married,secondary,white,no,1847,yes,cellular,543,321,0,f
41,services,married,unknown,asian,no,230,yes,cellular,155,-1,0,m
37,management,married,tertiary,asian,no,293,yes,cellular,304,349,0,m
34,blue-collar,married,secondary,asian,no,270,yes,unknown,159,-1,0,f
55,unemployed,single,tertiary,white,no,1513,yes,unknown,60,-1,0,f
42,management,single,tertiary,white,no,1285,yes,cellular,21,252,0,m
30,technician,single,secondary,hispanic,no,3096,yes,cellular,272,-1,0,f
29,services,married,secondary,black,no,30,yes,cellular,74,-1,0,f
47,blue-collar,married,unknown,white,no,61,yes,unknown,212,-1,0,m
48,services,married,secondary,asian,no,2850,yes,cellular,107,-1,0,f
29,blue-collar,single,secondary,hispanic,no,922,yes,cellular,72,-1,0,m
30,services,single,secondary,hispanic,no,495,yes,cellular,641,-1,1,f
43,management,married,primary,black,no,1880,yes,cellular,63,-1,0,m
46,blue-collar,divorced,secondary,asian,no,709,yes,cellular,100,-1,0,f
28,technician,married,secondary,white,no,2919,yes,cellular,101,-1,0,m
48,management,married,tertiary,black,no,1808,yes,cellular,245,-1,1,m
42,admin.,single,secondary,black,no,470,yes,telephone,207,-1,0,m
26,admin.,married,secondary,hispanic,no,233,yes,cellular,236,-1,0,f
47,services,married,secondary,hispanic,no,837,yes,unknown,136,-1,0,f
29,blue-collar,single,secondary,black,no,555,yes,cellular,133,-1,0,m
41,blue-collar,married,unknown,black,no,402,yes,cellular,604,204,0,m
46,technician,single,secondary,white,no,834,yes,cellular,196,-1,0,m
28,technician,single,tertiary,hispanic,no,940,yes,unknown,296,-1,0,m
43,blue-collar,married,primary,hispanic,no,2105,yes,cellular,36,-1,0,m
35,admin.,married,secondary,hispanic,no,1286,yes,cellular,862,337,1,f
33,blue-collar,single,secondary,hispanic,no,13494,yes,unknown,27,-1,0,f
60,blue-collar,married,primary,white,no,1477,yes,cellular,69,-1,0,m
37,admin.,married,secondary,hispanic,no,1415,yes,cellular,214,-1,0,m
50,management,married,tertiary,asian,no,305,yes,telephone,111,-1,0,m
59,admin.,divorced,secondary,hispanic,no,174,yes,unknown,204,-1,0,m
54,technician,married,tertiary,asian,no,758,yes,cellular,554,-1,0,f
34,admin.,married,secondary,hispanic,no,774,yes,cellular,163,175,0,m
30,self-employed,single,secondary,black,no,299,yes,unknown,679,-1,0,f
47,blue-collar,married,secondary,hispanic,no,1794,yes,unknown,515,-1,0,f
38,entrepreneur,married,tertiary,hispanic,no,4,yes,cellular,158,-1,0,m
40,technician,single,secondary,white,no,556,yes,cellular,234,323,0,m
58,unknown,divorced,secondary,asian,no,3111,yes,unknown,166,-1,0,m
56,admin.,married,secondary,asian,no,550,yes,cellular,398,-1,0,f
39,self-employed,married,secondary,hispanic,no,454,yes,cellular,171,-1,0,f
48,blue-collar,married,secondary,black,no,742,yes,cellular,304,-1,0,m
38,services,married,tertiary,asian,no,0,yes,cellular,239,147,0,m
32,admin.,married,unknown,black,no,516,yes,cellular,20,-1,0,m
30,services,single,secondary,hispanic,no,677,yes,cellular,108,-1,0,f
47,technician,married,primary,black,no,434,yes,cellular,278,-1,0,m
60,self-employed,single,secondary,black,no,312,yes,unknown,210,-1,0,m
32,technician,married,secondary,asian,no,12,yes,cellular,341,-1,0,f
30,admin.,married,secondary,hispanic,no,2284,yes,cellular,154,-1,0,m
43,management,married,tertiary,hispanic,no,1264,yes,cellular,102,-1,0,f
46,technician,divorced,tertiary,black,no,0,yes,cellular,234,102,0,m
46,admin.,divorced,secondary,hispanic,no,207,yes,unknown,485,-1,0,f
37,technician,single,secondary,white,no,194,yes,cellular,144,-1,0,f
49,blue-collar,married,primary,hispanic,no,305,yes,telephone,834,-1,0,m
25,self-employed,married,tertiary,white,no,1182,yes,unknown,141,-1,0,m
69,retired,married,secondary,white,no,3588,yes,cellular,429,-1,1,f
27,management,single,tertiary,white,yes,1414,yes,cellular,95,-1,0,f
41,housemaid,married,primary,white,no,3291,yes,unknown,125,-1,0,m
25,admin.,single,tertiary,asian,no,760,yes,cellular,223,89,1,f
54,blue-collar,married,secondary,white,no,1223,yes,cellular,369,-1,0,m
31,technician,divorced,secondary,black,no,26,yes,unknown,62,-1,0,f
49,housemaid,married,primary,asian,no,0,yes,cellular,42,-1,0,m
34,blue-collar,married,secondary,asian,no,-1725,yes,unknown,452,-1,0,f
29,admin.,single,secondary,hispanic,no,315,yes,unknown,121,-1,0,m
29,blue-collar,married,secondary,black,no,64,yes,cellular,444,366,0,f
29,technician,single,tertiary,asian,no,218,yes,cellular,169,-1,0,f
46,services,married,secondary,black,no,997,yes,unknown,398,-1,0,m
26,management,single,tertiary,white,no,1494,yes,cellular,477,-1,0,f
50,management,married,tertiary,asian,no,101,yes,cellular,43,326,0,f
32,admin.,single,tertiary,asian,no,490,yes,unknown,94,-1,0,f
45,blue-collar,married,primary,white,no,185,yes,cellular,249,-1,0,f
31,admin.,married,secondary,black,no,717,yes,unknown,130,-1,0,f
32,blue-collar,married,secondary,asian,no,824,yes,cellular,272,-1,0,m
45,management,married,secondary,hispanic,no,0,yes,cellular,625,-1,0,m
33,management,married,tertiary,black,no,0,yes,cellular,54,-1,0,f
31,student,single,secondary,hispanic,no,252,yes,unknown,175,-1,0,f
31,services,single,secondary,hispanic,no,31,yes,unknown,501,-1,0,f
36,blue-collar,married,primary,white,no,1861,yes,unknown,281,-1,0,f
34,management,single,secondary,asian,no,66,yes,unknown,76,-1,0,f
53,technician,divorced,secondary,asian,no,989,yes,unknown,812,-1,0,m
36,technician,single,tertiary,asian,no,670,yes,cellular,122,343,0,m
43,services,married,secondary,hispanic,no,978,yes,unknown,82,-1,0,f
45,admin.,divorced,primary,hispanic,no,1807,yes,unknown,118,-1,0,m
39,management,married,tertiary,white,no,351,yes,unknown,999,-1,0,m
33,technician,married,secondary,hispanic,no,359,yes,cellular,210,242,0,m
31,admin.,divorced,secondary,black,no,-186,yes,cellular,21,-1,0,m
34,management,married,secondary,hispanic,no,2311,yes,cellular,59,-1,0,f
45,unemployed,married,primary,black,no,0,yes,cellular,570,-1,0,m
28,self-employed,married,secondary,hispanic,no,-522,yes,cellular,638,-1,1,m
39,management,divorced,tertiary,hispanic,no,-980,yes,cellular,52,260,0,f
33,technician,married,tertiary,hispanic,no,15169,yes,cellular,103,-1,0,f
33,blue-collar,divorced,primary,asian,no,142,yes,telephone,41,300,0,f
29,services,married,secondary,black,no,1386,yes,unknown,166,-1,0,f
38,services,married,secondary,white,no,435,yes,unknown,193,-1,0,m
54,management,married,secondary,asian,no,-133,yes,cellular,76,343,0,f
32,blue-collar,single,secondary,white,no,1402,yes,cellular,343,295,0,f
50,blue-collar,married,primary,asian,no,4121,yes,cellular,184,151,0,f
56,blue-collar,divorced,secondary,black,no,2780,yes,telephone,81,-1,0,f
28,self-employed,single,secondary,white,no,131,yes,unknown,407,-1,0,m
33,admin.,married,tertiary,white,no,957,yes,unknown,361,-1,0,m
34,technician,married,secondary,asian,no,114,yes,cellular,153,309,0,f
31,management,married,tertiary,asian,no,5889,yes,unknown,237,-1,0,m
37,blue-collar,married,primary,asian,no,357,yes,cellular,14,344,0,f
43,technician,divorced,secondary,asian,no,773,yes,cellular,398,-1,0,f
37,blue-collar,married,secondary,asian,no,520,yes,cellular,54,255,0,m
36,blue-collar,married,primary,hispanic,no,244,yes,unknown,70,-1,0,f
31,management,single,tertiary,white,no,-173,yes,unknown,396,-1,0,m
29,blue-collar,married,primary,white,no,79,yes,cellular,27,356,0,m
51,management,single,tertiary,black,no,2523,yes,cellular,150,-1,0,m
53,housemaid,married,secondary,hispanic,no,559,yes,telephone,182,-1,0,f
45,blue-collar,married,secondary,black,no,1778,yes,unknown,48,-1,0,m
27,management,single,tertiary,white,no,703,yes,unknown,590,-1,1,m
32,student,married,tertiary,hispanic,no,744,yes,cellular,506,352,0,f
47,services,married,secondary,white,no,0,yes,cellular,289,-1,0,m
35,technician,single,secondary,asian,no,225,yes,cellular,7,-1,0,f
47,technician,married,secondary,white,no,351,yes,unknown,367,-1,0,m
43,admin.,married,secondary,hispanic,no,2,yes,cellular,254,-1,0,m
54,admin.,single,secondary,asian,no,1178,yes,telephone,41,264,0,f
41,services,married,secondary,white,no,4505,yes,unknown,108,-1,0,f
27,management,single,tertiary,asian,no,574,yes,cellular,196,-1,0,m
34,admin.,single,secondary,asian,no,181,yes,cellular,296,-1,0,f
43,services,married,primary,black,no,-88,yes,cellular,313,147,0,f
49,admin.,married,secondary,hispanic,no,0,yes,unknown,50,-1,0,f
38,admin.,married,secondary,black,no,3047,yes,unknown,285,-1,0,f
31,admin.,married,secondary,hispanic,no,0,yes,cellular,79,-1,0,m
34,blue-collar,single,secondary,hispanic,no,1484,yes,unknown,194,-1,0,m
42,technician,single,tertiary,white,no,-411,yes,cellular,212,-1,0,m
25,services,single,secondary,hispanic,no,229,yes,unknown,214,-1,0,f
27,admin.,divorced,secondary,hispanic,no,112,yes,unknown,104,-1,0,f
51,technician,married,secondary,asian,no,2,yes,cellular,71,205,0,f
29,blue-collar,single,secondary,asian,no,735,yes,unknown,130,-1,0,f
28,technician,single,secondary,black,no,213,yes,unknown,267,-1,0,m
29,management,single,tertiary,white,no,330,yes,unknown,315,-1,0,f
28,blue-collar,single,secondary,black,no,-267,yes,unknown,86,-1,0,m
40,blue-collar,married,secondary,asian,no,326,yes,cellular,112,-1,0,f
37,admin.,divorced,secondary,black,no,859,yes,cellular,154,-1,0,m
32,management,single,tertiary,hispanic,no,1047,yes,cellular,203,-1,0,m
47,blue-collar,married,primary,white,no,673,yes,unknown,118,-1,0,f
60,entrepreneur,married,unknown,black,yes,-284,yes,cellular,67,-1,0,f
